osm_id,key,value,commentary
954754638,element,way,no wiki page for this key
954754640,element,way,no wiki page for this key
954754641,element,way,no wiki page for this key
954754643,element,way,no wiki page for this key
954754644,element,way,no wiki page for this key
954754645,element,way,no wiki page for this key
954754646,element,way,no wiki page for this key
954754647,element,way,no wiki page for this key
954754648,element,way,no wiki page for this key
954754649,element,way,no wiki page for this key
954754651,element,way,no wiki page for this key
954754652,element,way,no wiki page for this key
954754654,element,way,no wiki page for this key
954754655,element,way,no wiki page for this key
954754656,element,way,no wiki page for this key
954754657,element,way,no wiki page for this key
954754658,element,way,no wiki page for this key
954754659,element,way,no wiki page for this key
954754660,element,way,no wiki page for this key
954754661,element,way,no wiki page for this key
954754662,element,way,no wiki page for this key
954761087,element,way,no wiki page for this key
954761088,element,way,no wiki page for this key
954761089,element,way,no wiki page for this key
954761090,element,way,no wiki page for this key
954761091,element,way,no wiki page for this key
954761092,element,way,no wiki page for this key
954761093,element,way,no wiki page for this key
954761094,element,way,no wiki page for this key
954761096,element,way,no wiki page for this key
954761097,element,way,no wiki page for this key
954761099,element,way,no wiki page for this key
954761100,element,way,no wiki page for this key
954761101,element,way,no wiki page for this key
955077698,element,way,no wiki page for this key
955077699,element,way,no wiki page for this key
955077700,element,way,no wiki page for this key
955077701,element,way,no wiki page for this key
955077702,element,way,no wiki page for this key
955077703,element,way,no wiki page for this key
955077704,element,way,no wiki page for this key
955077705,element,way,no wiki page for this key
955077706,element,way,no wiki page for this key
955077707,element,way,no wiki page for this key
955086493,element,way,no wiki page for this key
955086494,element,way,no wiki page for this key
955086495,element,way,no wiki page for this key
955086496,element,way,no wiki page for this key
955086497,element,way,no wiki page for this key
955086498,element,way,no wiki page for this key
955086499,element,way,no wiki page for this key
955086500,element,way,no wiki page for this key
955086501,element,way,no wiki page for this key
955086502,element,way,no wiki page for this key
955086503,element,way,no wiki page for this key
955378835,element,way,no wiki page for this key
955378837,element,way,no wiki page for this key
955412302,element,way,no wiki page for this key
955412303,element,way,no wiki page for this key
955412304,element,way,no wiki page for this key
955412305,element,way,no wiki page for this key
955439532,element,way,no wiki page for this key
955439533,element,way,no wiki page for this key
955439534,element,way,no wiki page for this key
955439535,element,way,no wiki page for this key
955439536,element,way,no wiki page for this key
955439537,element,way,no wiki page for this key
955439538,element,way,no wiki page for this key
955439539,element,way,no wiki page for this key
955439541,element,way,no wiki page for this key
955439542,element,way,no wiki page for this key
955439543,element,way,no wiki page for this key
955446101,element,way,no wiki page for this key
955446102,element,way,no wiki page for this key
955446103,element,way,no wiki page for this key
955446104,element,way,no wiki page for this key
955446105,element,way,no wiki page for this key
955446106,element,way,no wiki page for this key
955446107,element,way,no wiki page for this key
955446108,element,way,no wiki page for this key
955446110,element,way,no wiki page for this key
955446111,element,way,no wiki page for this key
955446112,element,way,no wiki page for this key
955446113,element,way,no wiki page for this key
955446114,element,way,no wiki page for this key
955446116,element,way,no wiki page for this key
955446117,element,way,no wiki page for this key
955446119,element,way,no wiki page for this key
955490087,element,way,no wiki page for this key
955490088,element,way,no wiki page for this key
955490107,element,way,no wiki page for this key
955847249,element,way,no wiki page for this key
955847250,element,way,no wiki page for this key
955847251,element,way,no wiki page for this key
955847252,element,way,no wiki page for this key
955847253,element,way,no wiki page for this key
955847254,element,way,no wiki page for this key
955847255,element,way,no wiki page for this key
955847256,element,way,no wiki page for this key
955847257,element,way,no wiki page for this key
955847258,element,way,no wiki page for this key
955847259,element,way,no wiki page for this key
957379048,element,way,no wiki page for this key
957379049,element,way,no wiki page for this key
957702517,element,way,no wiki page for this key
957702519,element,way,no wiki page for this key
957702520,element,way,no wiki page for this key
957702522,element,way,no wiki page for this key
957702523,element,way,no wiki page for this key
957702525,element,way,no wiki page for this key
957702526,element,way,no wiki page for this key
957702528,element,way,no wiki page for this key
957702529,element,way,no wiki page for this key
957702530,element,way,no wiki page for this key
957702531,element,way,no wiki page for this key
957702533,element,way,no wiki page for this key
957702535,element,way,no wiki page for this key
957702537,element,way,no wiki page for this key
957702538,element,way,no wiki page for this key
957702539,element,way,no wiki page for this key
957702540,element,way,no wiki page for this key
957990287,element,way,no wiki page for this key
957990288,element,way,no wiki page for this key
957990289,element,way,no wiki page for this key
957990290,element,way,no wiki page for this key
957990291,element,way,no wiki page for this key
957990292,element,way,no wiki page for this key
957990293,element,way,no wiki page for this key
957990294,element,way,no wiki page for this key
957990295,element,way,no wiki page for this key
957990296,element,way,no wiki page for this key
957990298,element,way,no wiki page for this key
957990299,element,way,no wiki page for this key
957990300,element,way,no wiki page for this key
957990301,element,way,no wiki page for this key
957990303,element,way,no wiki page for this key
957990304,element,way,no wiki page for this key
957990305,element,way,no wiki page for this key
957990307,element,way,no wiki page for this key
957990308,element,way,no wiki page for this key
957990309,element,way,no wiki page for this key
957990310,element,way,no wiki page for this key
957990312,element,way,no wiki page for this key
957990313,element,way,no wiki page for this key
957990314,element,way,no wiki page for this key
957990315,element,way,no wiki page for this key
957990316,element,way,no wiki page for this key
957990317,element,way,no wiki page for this key
957990318,element,way,no wiki page for this key
957990319,element,way,no wiki page for this key
957990320,element,way,no wiki page for this key
957990321,element,way,no wiki page for this key
957990322,element,way,no wiki page for this key
957990323,element,way,no wiki page for this key
957994254,element,way,no wiki page for this key
957994255,element,way,no wiki page for this key
957994256,element,way,no wiki page for this key
957994257,element,way,no wiki page for this key
957994258,element,way,no wiki page for this key
958015405,element,way,no wiki page for this key
958624053,element,way,no wiki page for this key
959863303,element,way,no wiki page for this key
959863304,element,way,no wiki page for this key
960107181,element,way,no wiki page for this key
960107182,element,way,no wiki page for this key
960107185,element,way,no wiki page for this key
960107187,element,way,no wiki page for this key
960107188,element,way,no wiki page for this key
960107190,element,way,no wiki page for this key
960107191,element,way,no wiki page for this key
960112717,element,way,no wiki page for this key
960112719,element,way,no wiki page for this key
960112720,element,way,no wiki page for this key
960112721,element,way,no wiki page for this key
960112722,element,way,no wiki page for this key
960112723,element,way,no wiki page for this key
960112724,element,way,no wiki page for this key
960112725,element,way,no wiki page for this key
960112726,element,way,no wiki page for this key
960112727,element,way,no wiki page for this key
960112729,element,way,no wiki page for this key
960112730,element,way,no wiki page for this key
960112731,element,way,no wiki page for this key
960112732,element,way,no wiki page for this key
960112733,element,way,no wiki page for this key
960112734,element,way,no wiki page for this key
960112735,element,way,no wiki page for this key
960112736,element,way,no wiki page for this key
960112737,element,way,no wiki page for this key
960112738,element,way,no wiki page for this key
960112739,element,way,no wiki page for this key
960112740,element,way,no wiki page for this key
960901471,element,way,no wiki page for this key
960925957,element,way,no wiki page for this key
960925958,element,way,no wiki page for this key
960925959,element,way,no wiki page for this key
960925960,element,way,no wiki page for this key
960925961,element,way,no wiki page for this key
960925962,element,way,no wiki page for this key
960925964,element,way,no wiki page for this key
960925965,element,way,no wiki page for this key
960925966,element,way,no wiki page for this key
960925967,element,way,no wiki page for this key
960925968,element,way,no wiki page for this key
960925969,element,way,no wiki page for this key
960925970,element,way,no wiki page for this key
960925971,element,way,no wiki page for this key
960925972,element,way,no wiki page for this key
960925973,element,way,no wiki page for this key
960925974,element,way,no wiki page for this key
960925975,element,way,no wiki page for this key
960925976,element,way,no wiki page for this key
960925977,element,way,no wiki page for this key
960925979,element,way,no wiki page for this key
960925980,element,way,no wiki page for this key
960925981,element,way,no wiki page for this key
960925982,element,way,no wiki page for this key
960925983,element,way,no wiki page for this key
960925984,element,way,no wiki page for this key
960925985,element,way,no wiki page for this key
960925986,element,way,no wiki page for this key
960925987,element,way,no wiki page for this key
960925988,element,way,no wiki page for this key
960925989,element,way,no wiki page for this key
961034050,element,way,no wiki page for this key
961034055,element,way,no wiki page for this key
961034057,element,way,no wiki page for this key
961034058,element,way,no wiki page for this key
961034059,element,way,no wiki page for this key
961034061,element,way,no wiki page for this key
961034063,element,way,no wiki page for this key
961034065,element,way,no wiki page for this key
961034067,element,way,no wiki page for this key
961034068,element,way,no wiki page for this key
961034070,element,way,no wiki page for this key
961104192,element,way,no wiki page for this key
961138319,element,way,no wiki page for this key
961140587,element,way,no wiki page for this key
961607829,element,way,no wiki page for this key
961712911,element,way,no wiki page for this key
961712912,element,way,no wiki page for this key
961712913,element,way,no wiki page for this key
961712914,element,way,no wiki page for this key
961712915,element,way,no wiki page for this key
961712916,element,way,no wiki page for this key
961712918,element,way,no wiki page for this key
961712919,element,way,no wiki page for this key
961712920,element,way,no wiki page for this key
961712921,element,way,no wiki page for this key
961712922,element,way,no wiki page for this key
961712923,element,way,no wiki page for this key
961712925,element,way,no wiki page for this key
961712926,element,way,no wiki page for this key
961712927,element,way,no wiki page for this key
961712928,element,way,no wiki page for this key
961712929,element,way,no wiki page for this key
961718727,element,way,no wiki page for this key
961718728,element,way,no wiki page for this key
961718729,element,way,no wiki page for this key
961718730,element,way,no wiki page for this key
961718731,element,way,no wiki page for this key
961718732,element,way,no wiki page for this key
961718733,element,way,no wiki page for this key
961718735,element,way,no wiki page for this key
961718736,element,way,no wiki page for this key
961718737,element,way,no wiki page for this key
961718738,element,way,no wiki page for this key
961718739,element,way,no wiki page for this key
961718741,element,way,no wiki page for this key
961718742,element,way,no wiki page for this key
961718744,element,way,no wiki page for this key
961718745,element,way,no wiki page for this key
961718746,element,way,no wiki page for this key
961721013,element,way,no wiki page for this key
961721014,element,way,no wiki page for this key
961721015,element,way,no wiki page for this key
961721016,element,way,no wiki page for this key
961721017,element,way,no wiki page for this key
961721018,element,way,no wiki page for this key
961721019,element,way,no wiki page for this key
961721020,element,way,no wiki page for this key
961721021,element,way,no wiki page for this key
961721022,element,way,no wiki page for this key
961721023,element,way,no wiki page for this key
981390729,element,way,no wiki page for this key
981390730,element,way,no wiki page for this key
981391094,element,way,no wiki page for this key
981391095,element,way,no wiki page for this key
981391096,element,way,no wiki page for this key
981391097,element,way,no wiki page for this key
981884524,element,way,no wiki page for this key
981884525,element,way,no wiki page for this key
985650394,element,way,no wiki page for this key
985650395,element,way,no wiki page for this key
1001598242,element,way,no wiki page for this key
1020755063,element,way,no wiki page for this key
1025376342,element,way,no wiki page for this key
1025376347,element,way,no wiki page for this key
1042389451,element,way,no wiki page for this key
1042389452,element,way,no wiki page for this key
1042389736,element,way,no wiki page for this key
1042389738,element,way,no wiki page for this key
1042390441,element,way,no wiki page for this key
1042441187,element,way,no wiki page for this key
1042441188,element,way,no wiki page for this key
1042657728,element,way,no wiki page for this key
1042657752,element,way,no wiki page for this key
1042657755,element,way,no wiki page for this key
1042663252,element,way,no wiki page for this key
1042663258,element,way,no wiki page for this key
1042663259,element,way,no wiki page for this key
1042663261,element,way,no wiki page for this key
1042667165,element,way,no wiki page for this key
1042667167,element,way,no wiki page for this key
1042667168,element,way,no wiki page for this key
1042667172,element,way,no wiki page for this key
1042669197,element,way,no wiki page for this key
1042695848,element,way,no wiki page for this key
1042695850,element,way,no wiki page for this key
1042695851,element,way,no wiki page for this key
1042695852,element,way,no wiki page for this key
1042695853,element,way,no wiki page for this key
1042695860,element,way,no wiki page for this key
1042695861,element,way,no wiki page for this key
1042695868,element,way,no wiki page for this key
1042695869,element,way,no wiki page for this key
1042695870,element,way,no wiki page for this key
1042695871,element,way,no wiki page for this key
1042695872,element,way,no wiki page for this key
1042695873,element,way,no wiki page for this key
1042695874,element,way,no wiki page for this key
1042695880,element,way,no wiki page for this key
1042695883,element,way,no wiki page for this key
1042695886,element,way,no wiki page for this key
1042695887,element,way,no wiki page for this key
1042698044,element,way,no wiki page for this key
1042698047,element,way,no wiki page for this key
1042700515,element,way,no wiki page for this key
1042939912,element,way,no wiki page for this key
1042939971,element,way,no wiki page for this key
1042939996,element,way,no wiki page for this key
1042941940,element,way,no wiki page for this key
1042941941,element,way,no wiki page for this key
1042941943,element,way,no wiki page for this key
1042941944,element,way,no wiki page for this key
1042941945,element,way,no wiki page for this key
1042941946,element,way,no wiki page for this key
1042944571,element,way,no wiki page for this key
1042944572,element,way,no wiki page for this key
1047723997,element,way,no wiki page for this key
1049170289,element,way,no wiki page for this key
1049170290,element,way,no wiki page for this key
1049170415,element,way,no wiki page for this key
